"cod_municipio","municipio","estado","valor"
4207858,Irati,SC,140
4207908,Irineópolis,SC,2300
4208005,Itá,SC,650
4208104,Itaiópolis,SC,6700
4208401,Itapiranga,SC,1110
4208500,Ituporanga,SC,3100
4208609,Jaborá,SC,2070
4208708,Jacinto Machado,SC,700
4208807,Jaguaruna,SC,150
4208906,Jaraguá do Sul,SC,200
4208955,Jardinópolis,SC,200
4209003,Joaçaba,SC,3050
4209151,José Boiteux,SC,500
4209177,Jupiá,SC,600
4209201,Lacerdópolis,SC,1630
4209300,Lages,SC,4000
4209409,Laguna,SC,10
4209458,Lajeado Grande,SC,900
4209508,Laurentino,SC,200
4209607,Lauro Müller,SC,200
4209706,Lebon Régis,SC,3000
4209805,Leoberto Leal,SC,1000
4209854,Lindóia do Sul,SC,900
4209904,Lontras,SC,800
4210035,Luzerna,SC,1200
4210050,Macieira,SC,1200
4210100,Mafra,SC,6000
4210209,Major Gercino,SC,25
4210308,Major Vieira,SC,1100
4210407,Maracajá,SC,225
4210506,Maravilha,SC,1700
4210555,Marema,SC,400
4210605,Massaranduba,SC,50
4210704,Matos Costa,SC,1200
4210803,Meleiro,SC,950
4210852,Mirim Doce,SC,200
4210902,Modelo,SC,800
4211009,Mondaí,SC,800
4211058,Monte Carlo,SC,1400
4211108,Monte Castelo,SC,500
4211207,Morro da Fumaça,SC,340
4211256,Morro Grande,SC,460
4211405,Nova Erechim,SC,350
4211454,Nova Itaberaba,SC,800
4211504,Nova Trento,SC,300
4211603,Nova Veneza,SC,1150
4211652,Novo Horizonte,SC,600
4211702,Orleans,SC,700
4211751,Otacílio Costa,SC,3000
4211801,Ouro,SC,2000
4211850,Ouro Verde,SC,2000
4211876,Paial,SC,500
4211892,Painel,SC,250
4212007,Palma Sola,SC,1150
4212056,Palmeira,SC,600
4212106,Palmitos,SC,5000
4212205,Papanduva,SC,3800
4212239,Paraíso,SC,845
4212254,Passo de Torres,SC,30
4212270,Passos Maia,SC,1800
4212304,Paulo Lopes,SC,40
4212403,Pedras Grandes,SC,500
4212601,Peritiba,SC,1000
4212650,Pescaria Brava,SC,5
4212700,Petrolândia,SC,1500
4212908,Pinhalzinho,SC,1900
4213005,Pinheiro Preto,SC,970
4213104,Piratuba,SC,350
4213153,Planalto Alegre,SC,400
4213203,Pomerode,SC,88
4213302,Ponte Alta,SC,1100
4213351,Ponte Alta do Norte,SC,170
4213401,Ponte Serrada,SC,1000
4213609,Porto União,SC,1600
4213708,Pouso Redondo,SC,1100
4213807,Praia Grande,SC,300
4213906,Presidente Castello Branco,SC,700
4214003,Presidente Getúlio,SC,1900
4214102,Presidente Nereu,SC,680
4214151,Princesa,SC,1030
4214201,Quilombo,SC,3000
4214300,Rancho Queimado,SC,132
4214409,Rio das Antas,SC,3800
4214508,Rio do Campo,SC,1700
4214607,Rio do Oeste,SC,1320
4214706,Rio dos Cedros,SC,183
4214805,Rio do Sul,SC,450
4214904,Rio Fortuna,SC,30
4215000,Rio Negrinho,SC,1600
4215059,Rio Rufino,SC,650
4215075,Riqueza,SC,1250
4215109,Rodeio,SC,38
4215208,Romelândia,SC,850
4215307,Salete,SC,600
4215356,Saltinho,SC,750
4215406,Salto Veloso,SC,300
4215455,Sangão,SC,40
4215505,Santa Cecília,SC,110
4215554,Santa Helena,SC,588
4215604,Santa Rosa de Lima,SC,80
4215653,Santa Rosa do Sul,SC,120
4215679,Santa Terezinha,SC,2000
4215687,Santa Terezinha do Progresso,SC,200
4215695,Santiago do Sul,SC,200
4215703,Santo Amaro da Imperatriz,SC,10
4215752,São Bernardino,SC,500
4215802,São Bento do Sul,SC,1000
4215901,São Bonifácio,SC,128
4216008,São Carlos,SC,800
4216057,São Cristóvão do Sul,SC,280
4216107,São Domingos,SC,3100
4216255,São João do Oeste,SC,600
4216305,São João Batista,SC,110
4216404,São João do Sul,SC,640
4216503,São Joaquim,SC,400
4216602,São José,SC,30
4216701,São José do Cedro,SC,2776
4216800,São José do Cerrito,SC,6000
4216909,São Lourenço do Oeste,SC,2300
4217006,São Ludgero,SC,80
4217105,São Martinho,SC,100
4217154,São Miguel da Boa Vista,SC,420
4217204,São Miguel do Oeste,SC,674
4217253,São Pedro de Alcântara,SC,42
4217303,Saudades,SC,3000
4217402,Schroeder,SC,50
4217501,Seara,SC,2500
4217550,Serra Alta,SC,300
4217600,Siderópolis,SC,300
4217709,Sombrio,SC,850
4217758,Sul Brasil,SC,550
4217808,Taió,SC,2300
4217907,Tangará,SC,5500
4217956,Tigrinhos,SC,700
4218004,Tijucas,SC,65
4218103,Timbé do Sul,SC,615
4218202,Timbó,SC,70
4218251,Timbó Grande,SC,1000
4218301,Três Barras,SC,1000
4218350,Treviso,SC,25
4218400,Treze de Maio,SC,1000
4218509,Treze Tílias,SC,1850
4218608,Trombudo Central,SC,500
4218707,Tubarão,SC,700
4218756,Tunápolis,SC,940
4218806,Turvo,SC,1200
4218855,União do Oeste,SC,650
4218905,Urubici,SC,600
4218954,Urupema,SC,70
4219002,Urussanga,SC,600
4219101,Vargeão,SC,750
4219150,Vargem,SC,1500
4219176,Vargem Bonita,SC,1200
4219200,Vidal Ramos,SC,1600
4219309,Videira,SC,5000
4219358,Vitor Meireles,SC,1200
4219408,Witmarsum,SC,750
4219507,Xanxerê,SC,2650
4219606,Xavantina,SC,900
4219705,Xaxim,SC,1200
4219853,Zortéa,SC,1000
4300034,Aceguá,RS,1500
4300059,Água Santa,RS,1400
4300109,Agudo,RS,3500
4300208,Ajuricaba,RS,955
4300307,Alecrim,RS,1000
4300406,Alegrete,RS,3000
4300455,Alegria,RS,1700
4300471,Almirante Tamandaré do Sul,RS,800
4300505,Alpestre,RS,2200
4300554,Alto Alegre,RS,380
4300570,Alto Feliz,RS,150
4300638,Amaral Ferrador,RS,1600
4300646,Ametista do Sul,RS,1000
4300661,André da Rocha,RS,3500
4300703,Anta Gorda,RS,3250
4300802,Antônio Prado,RS,1500
4300851,Arambaré,RS,78
4300877,Araricá,RS,1
4300901,Aratiba,RS,2500
4301008,Arroio do Meio,RS,1200
4301057,Arroio do Sal,RS,7
4301073,Arroio do Padre,RS,600
4301107,Arroio dos Ratos,RS,500
4301206,Arroio do Tigre,RS,3600
4301305,Arroio Grande,RS,740
4301404,Arvorezinha,RS,1600
4301503,Augusto Pestana,RS,280
4301552,Áurea,RS,1700
4301602,Bagé,RS,400
4301636,Balneário Pinhal,RS,4
4301651,Barão,RS,800
4301701,Barão de Cotegipe,RS,4148
4301750,Barão do Triunfo,RS,1000
4301800,Barracão,RS,3000
4301859,Barra do Guarita,RS,500
4301909,Barra do Ribeiro,RS,300
4301925,Barra do Rio Azul,RS,1280
4301958,Barra Funda,RS,450
4302006,Barros Cassal,RS,2500
4302055,Benjamin Constant do Sul,RS,700
4302105,Bento Gonçalves,RS,100
4302154,Boa Vista das Missões,RS,3500
4302204,Boa Vista do Buricá,RS,1200
4302220,Boa Vista do Cadeado,RS,2000
4302238,Boa Vista do Incra,RS,1400
4302253,Boa Vista do Sul,RS,485
4302303,Bom Jesus,RS,9500
4302352,Bom Princípio,RS,400
4302378,Bom Progresso,RS,900
4302402,Bom Retiro do Sul,RS,175
4302451,Boqueirão do Leão,RS,1600
4302501,Bossoroca,RS,2000
4302584,Bozano,RS,360
4302600,Braga,RS,1200
4302659,Brochier,RS,165
4302709,Butiá,RS,200
4302808,Caçapava do Sul,RS,2000
4302907,Cacequi,RS,1100
4303004,Cachoeira do Sul,RS,6000
4303202,Cacique Doble,RS,1000
4303301,Caibaté,RS,2590
4303400,Caiçara,RS,2500
4303509,Camaquã,RS,4200
4303558,Camargo,RS,500
4303608,Cambará do Sul,RS,400
4303673,Campestre da Serra,RS,1550
4303707,Campina das Missões,RS,2030
4303806,Campinas do Sul,RS,2000
4303905,Campo Bom,RS,30
4304002,Campo Novo,RS,3000
4304101,Campos Borges,RS,140
4304200,Candelária,RS,5160
4304309,Cândido Godói,RS,2642
4304358,Candiota,RS,1000
4304408,Canela,RS,150
4304507,Canguçu,RS,13000
4304614,Canudos do Vale,RS,300
4304622,Capão Bonito do Sul,RS,3500
4304630,Capão da Canoa,RS,25
4304655,Capão do Cipó,RS,660
4304663,Capão do Leão,RS,350
4304671,Capivari do Sul,RS,55
4304689,Capela de Santana,RS,40
4304697,Capitão,RS,50
4304705,Carazinho,RS,3000
4304713,Caraá,RS,1100
4304804,Carlos Barbosa,RS,900
4304853,Carlos Gomes,RS,1000
4304903,Casca,RS,3000
4304952,Caseiros,RS,1000
4305009,Catuípe,RS,3000
4305108,Caxias do Sul,RS,7000
4305116,Centenário,RS,900
4305124,Cerrito,RS,1000
4305132,Cerro Branco,RS,800
4305157,Cerro Grande,RS,2000
4305173,Cerro Grande do Sul,RS,2000
4305207,Cerro Largo,RS,2200
4305306,Chapada,RS,3900
4305355,Charqueadas,RS,60
4305371,Charrua,RS,1000
4305405,Chiapetta,RS,3150
4305439,Chuí,RS,10
4305447,Chuvisca,RS,2900
4305454,Cidreira,RS,65
4305504,Ciríaco,RS,2000
4305587,Colinas,RS,250
4305603,Colorado,RS,1520
4305702,Condor,RS,2100
4305801,Constantina,RS,400
4305835,Coqueiro Baixo,RS,250
4305850,Coqueiros do Sul,RS,600
4305871,Coronel Barros,RS,200
4305900,Coronel Bicaco,RS,3600
4305934,Coronel Pilar,RS,330
4305959,Cotiporã,RS,900
4305975,Coxilha,RS,3000
4306007,Crissiumal,RS,3556
4306056,Cristal,RS,1200
4306072,Cristal do Sul,RS,1800
4306106,Cruz Alta,RS,7000
4306130,Cruzaltense,RS,1280
4306205,Cruzeiro do Sul,RS,1400
4306304,David Canabarro,RS,1500
4306320,Derrubadas,RS,3500
4306353,Dezesseis de Novembro,RS,320
4306379,Dilermando de Aguiar,RS,350
4306403,Dois Irmãos,RS,100
4306429,Dois Irmãos das Missões,RS,1800
4306452,Dois Lajeados,RS,1000
4306502,Dom Feliciano,RS,5000
4306601,Dom Pedrito,RS,1200
4306700,Dona Francisca,RS,420
4306734,Doutor Maurício Cardoso,RS,6830
4306759,Doutor Ricardo,RS,1000
4306767,Eldorado do Sul,RS,80
4306809,Encantado,RS,650
4306908,Encruzilhada do Sul,RS,2000
4306924,Engenho Velho,RS,250
4306932,Entre-Ijuís,RS,3600
4306957,Entre Rios do Sul,RS,300
4306973,Erebango,RS,750
4307005,Erechim,RS,1350
4307054,Ernestina,RS,300
4307104,Herval,RS,1500
4307203,Erval Grande,RS,800
4307302,Erval Seco,RS,3000
4307401,Esmeralda,RS,5000
4307450,Esperança do Sul,RS,1400
4307500,Espumoso,RS,1200
4307559,Estação,RS,250
4307609,Estância Velha,RS,60
4307807,Estrela,RS,1000
4307815,Estrela Velha,RS,950
4307831,Eugênio de Castro,RS,2740
4307864,Fagundes Varela,RS,1400
4307906,Farroupilha,RS,1600
4308003,Faxinal do Soturno,RS,280
4308052,Faxinalzinho,RS,400
4308078,Fazenda Vilanova,RS,300
4308102,Feliz,RS,120
4308201,Flores da Cunha,RS,400
4308250,Floriano Peixoto,RS,1200
4308300,Fontoura Xavier,RS,1000
4308409,Formigueiro,RS,312
4308433,Forquetinha,RS,430
4308458,Fortaleza dos Valos,RS,2100
4308508,Frederico Westphalen,RS,3300
4308607,Garibaldi,RS,450
4308656,Garruchos,RS,1300
4308706,Gaurama,RS,800
4308805,General Câmara,RS,2500
4308854,Gentil,RS,300
4308904,Getúlio Vargas,RS,3000
4309001,Giruá,RS,5330
4309050,Glorinha,RS,160
4309100,Gramado,RS,600
4309126,Gramado dos Loureiros,RS,1000
4309159,Gramado Xavier,RS,1500
4309209,Gravataí,RS,20
4309258,Guabiju,RS,800
4309308,Guaíba,RS,200
4309407,Guaporé,RS,2000
4309506,Guarani das Missões,RS,2501
4309555,Harmonia,RS,25
4309571,Herveiras,RS,1500
4309605,Horizontina,RS,5050
4309654,Hulha Negra,RS,1795
4309704,Humaitá,RS,1500
4309753,Ibarama,RS,3500
4309803,Ibiaçá,RS,3500
4309902,Ibiraiaras,RS,3500
4309951,Ibirapuitã,RS,300
4310009,Ibirubá,RS,1925
4310108,Igrejinha,RS,70
4310207,Ijuí,RS,1000
4310306,Ilópolis,RS,950
4310363,Imigrante,RS,200
4310405,Independência,RS,4800
4310413,Inhacorá,RS,850
4310439,Ipê,RS,2000
4310462,Ipiranga do Sul,RS,450
4310504,Iraí,RS,1000
4310538,Itaara,RS,420
4310553,Itacurubi,RS,800
4310579,Itapuca,RS,650
4310603,Itaqui,RS,10000
4310652,Itati,RS,15
4310702,Itatiba do Sul,RS,1800
4310751,Ivorá,RS,750
4310801,Ivoti,RS,120
4310850,Jaboticaba,RS,1000
4310876,Jacuizinho,RS,700
4310900,Jacutinga,RS,1400
4311007,Jaguarão,RS,250
4311106,Jaguari,RS,1650
4311122,Jaquirana,RS,270
4311130,Jari,RS,1900
4311155,Jóia,RS,3200
4311205,Júlio de Castilhos,RS,1500
4311239,Lagoa Bonita do Sul,RS,950
4311254,Lagoão,RS,2500
4311270,Lagoa dos Três Cantos,RS,580
4311304,Lagoa Vermelha,RS,4500
4311403,Lajeado,RS,400
4311429,Lajeado do Bugre,RS,1800
4311502,Lavras do Sul,RS,400
4311601,Liberato Salzano,RS,1200
4311627,Lindolfo Collor,RS,120
4311643,Linha Nova,RS,100
4311700,Machadinho,RS,700
4311718,Maçambará,RS,2050
4311734,Mampituba,RS,180
4311759,Manoel Viana,RS,3600
4311775,Maquiné,RS,1100
4311791,Maratá,RS,50
4311809,Marau,RS,2500
4311908,Marcelino Ramos,RS,2300
4311981,Mariana Pimentel,RS,450
4312005,Mariano Moro,RS,900
4312054,Marques de Souza,RS,500
4312104,Mata,RS,1600
4312138,Mato Castelhano,RS,600
4312153,Mato Leitão,RS,1500
4312179,Mato Queimado,RS,1365
4312203,Maximiliano de Almeida,RS,700
4312252,Minas do Leão,RS,250
4312302,Miraguaí,RS,700
4312351,Montauri,RS,1000
4312377,Monte Alegre dos Campos,RS,550
4312385,Monte Belo do Sul,RS,60
4312401,Montenegro,RS,500
4312427,Mormaço,RS,70
4312443,Morrinhos do Sul,RS,120
4312450,Morro Redondo,RS,600
4312476,Morro Reuter,RS,300
4312500,Mostardas,RS,300
4312609,Muçum,RS,850
4312617,Muitos Capões,RS,15000
4312625,Muliterno,RS,600
4312658,Não-Me-Toque,RS,3370
4312674,Nicolau Vergueiro,RS,100
4312708,Nonoai,RS,1500
4312757,Nova Alvorada,RS,700
4312807,Nova Araçá,RS,1300
4312906,Nova Bassano,RS,4000
4312955,Nova Boa Vista,RS,500
4313003,Nova Bréscia,RS,250
4313011,Nova Candelária,RS,1000
4313037,Nova Esperança do Sul,RS,400
4313060,Nova Hartz,RS,17
4313086,Nova Pádua,RS,215
4313102,Nova Palma,RS,1000
4313201,Nova Petrópolis,RS,1371
4313300,Nova Prata,RS,1750
4313334,Nova Ramada,RS,640
4313359,Nova Roma do Sul,RS,450
4313375,Nova Santa Rita,RS,30
4313391,Novo Cabrais,RS,1300
4313409,Novo Hamburgo,RS,600
4313425,Novo Machado,RS,5100
4313441,Novo Tiradentes,RS,1000
4313466,Novo Xingu,RS,800
4313490,Novo Barreiro,RS,1300
4313508,Osório,RS,100
4313607,Paim Filho,RS,1100
4313656,Palmares do Sul,RS,180
4313706,Palmeira das Missões,RS,14500
4313805,Palmitinho,RS,1200
4313904,Panambi,RS,1300
4313953,Pantano Grande,RS,460
4314001,Paraí,RS,1100
4314027,Paraíso do Sul,RS,3000
4314035,Pareci Novo,RS,10
4314050,Parobé,RS,8
4314068,Passa Sete,RS,1000
4314076,Passo do Sobrado,RS,1300
4314100,Passo Fundo,RS,1400
4314134,Paulo Bento,RS,850
4314159,Paverama,RS,1000
4314175,Pedras Altas,RS,230
4314209,Pedro Osório,RS,100
4314308,Pejuçara,RS,1600
4314407,Pelotas,RS,8000
4314423,Picada Café,RS,200
4314456,Pinhal,RS,1000
4314464,Pinhal da Serra,RS,2500
4314472,Pinhal Grande,RS,1563
4314498,Pinheirinho do Vale,RS,1000
4314506,Pinheiro Machado,RS,800
4314548,Pinto Bandeira,RS,224
4314555,Pirapó,RS,1200
4314605,Piratini,RS,2000
4314704,Planalto,RS,1800
4314753,Poço das Antas,RS,100
4314779,Pontão,RS,3000
4314787,Ponte Preta,RS,550
4314803,Portão,RS,150
4314902,Porto Alegre,RS,30
4315008,Porto Lucena,RS,1410
4315057,Porto Mauá,RS,1650
4315073,Porto Vera Cruz,RS,500
4315107,Porto Xavier,RS,1100
4315131,Pouso Novo,RS,400
4315149,Presidente Lucena,RS,50
4315156,Progresso,RS,1400
4315172,Protásio Alves,RS,985
4315206,Putinga,RS,1800
4315305,Quaraí,RS,30
4315313,Quatro Irmãos,RS,2000
4315321,Quevedos,RS,500
4315354,Quinze de Novembro,RS,200
4315404,Redentora,RS,2700
4315453,Relvado,RS,1000
4315503,Restinga Sêca,RS,725
4315552,Rio dos Índios,RS,1600
4315602,Rio Grande,RS,200
4315701,Rio Pardo,RS,3030
4315750,Riozinho,RS,225
4315800,Roca Sales,RS,1900
4315909,Rodeio Bonito,RS,2100
4315958,Rolador,RS,2050
4316006,Rolante,RS,800
4316105,Ronda Alta,RS,2475
4316204,Rondinha,RS,600
4316303,Roque Gonzales,RS,2560
4316402,Rosário do Sul,RS,650
4316428,Sagrada Família,RS,1500
4316436,Saldanha Marinho,RS,750
4316451,Salto do Jacuí,RS,2100
4316477,Salvador das Missões,RS,850
4316501,Salvador do Sul,RS,1110
4316600,Sananduva,RS,2500
4316709,Santa Bárbara do Sul,RS,3800
4316733,Santa Cecília do Sul,RS,1000
4316758,Santa Clara do Sul,RS,1100
4316808,Santa Cruz do Sul,RS,4700
4316907,Santa Maria,RS,220
4316956,Santa Maria do Herval,RS,1300
4316972,Santa Margarida do Sul,RS,100
4317004,Santana da Boa Vista,RS,2200
4317103,Sant'Ana do Livramento,RS,3500
4317202,Santa Rosa,RS,3000
4317251,Santa Tereza,RS,150
4317301,Santa Vitória do Palmar,RS,40
4317400,Santiago,RS,2430
4317509,Santo Ângelo,RS,3400
4317558,Santo Antônio do Palma,RS,400
4317608,Santo Antônio da Patrulha,RS,2000
4317707,Santo Antônio das Missões,RS,4780
4317756,Santo Antônio do Planalto,RS,900
4317806,Santo Augusto,RS,4400
4317905,Santo Cristo,RS,4408
4317954,Santo Expedito do Sul,RS,600
4318002,São Borja,RS,6000
4318051,São Domingos do Sul,RS,850
4318101,São Francisco de Assis,RS,2000
4318200,São Francisco de Paula,RS,3400
4318309,São Gabriel,RS,3000
4318408,São Jerônimo,RS,800
4318424,São João da Urtiga,RS,1200
4318432,São João do Polêsine,RS,70
4318440,São Jorge,RS,1430
4318457,São José das Missões,RS,900
4318465,São José do Herval,RS,400
4318481,São José do Hortêncio,RS,140
4318499,São José do Inhacorá,RS,300
4318507,São José do Norte,RS,250
4318606,São José do Ouro,RS,2000
4318614,São José do Sul,RS,60
4318622,São José dos Ausentes,RS,1100
4318705,São Leopoldo,RS,15
4318804,São Lourenço do Sul,RS,16000
4318903,São Luiz Gonzaga,RS,12000
4319000,São Marcos,RS,650
4319109,São Martinho,RS,2300
4319125,São Martinho da Serra,RS,500
4319158,São Miguel das Missões,RS,7000
4319208,São Nicolau,RS,3840
4319307,São Paulo das Missões,RS,2100
4319356,São Pedro da Serra,RS,115
4319364,São Pedro das Missões,RS,800
4319372,São Pedro do Butiá,RS,1115
4319406,São Pedro do Sul,RS,2750
4319505,São Sebastião do Caí,RS,200
4319604,São Sepé,RS,2040
4319703,São Valentim,RS,1200
4319711,São Valentim do Sul,RS,450
4319737,São Valério do Sul,RS,650
4319752,São Vendelino,RS,40
4319802,São Vicente do Sul,RS,420
4319901,Sapiranga,RS,120
4320008,Sapucaia do Sul,RS,30
4320107,Sarandi,RS,2200
4320206,Seberi,RS,5000
4320230,Sede Nova,RS,850
4320263,Segredo,RS,1800
4320305,Selbach,RS,1175
4320321,Senador Salgado Filho,RS,815
4320354,Sentinela do Sul,RS,900
4320404,Serafina Corrêa,RS,1600
4320453,Sério,RS,350
4320503,Sertão,RS,2800
4320552,Sertão Santana,RS,1400
4320578,Sete de Setembro,RS,900
4320602,Severiano de Almeida,RS,1300
4320651,Silveira Martins,RS,405
4320677,Sinimbu,RS,2700
4320701,Sobradinho,RS,700
4320800,Soledade,RS,800
4320859,Tabaí,RS,100
4320909,Tapejara,RS,2000
4321006,Tapera,RS,900
4321105,Tapes,RS,150
4321204,Taquara,RS,120
4321303,Taquari,RS,850
4321329,Taquaruçu do Sul,RS,1510
4321352,Tavares,RS,300
4321402,Tenente Portela,RS,3000
4321436,Terra de Areia,RS,42
4321451,Teutônia,RS,1330
4321469,Tio Hugo,RS,30
4321477,Tiradentes do Sul,RS,2000
4321493,Toropi,RS,1150
4321501,Torres,RS,95
4321600,Tramandaí,RS,10
4321626,Travesseiro,RS,150
4321634,Três Arroios,RS,2100
4321667,Três Cachoeiras,RS,80
4321709,Três Coroas,RS,135
4321808,Três de Maio,RS,4724
4321832,Três Forquilhas,RS,100
4321857,Três Palmeiras,RS,1500
4321907,Três Passos,RS,2600
4321956,Trindade do Sul,RS,1800
4322004,Triunfo,RS,1200
4322103,Tucunduva,RS,4350
4322152,Tunas,RS,300
4322186,Tupanci do Sul,RS,1200
4322202,Tupanciretã,RS,2530
4322251,Tupandi,RS,65
4322301,Tuparendi,RS,4029
4322327,Turuçu,RS,1400
4322343,Ubiretama,RS,250
4322350,União da Serra,RS,1400
4322376,Unistalda,RS,500
4322509,Vacaria,RS,16500
4322525,Vale Verde,RS,650
4322533,Vale do Sol,RS,3800
4322541,Vale Real,RS,40
4322558,Vanini,RS,600
4322608,Venâncio Aires,RS,9180
4322707,Vera Cruz,RS,2500
4322806,Veranópolis,RS,900
4322855,Vespasiano Corrêa,RS,1000
4322905,Viadutos,RS,2000
4323002,Viamão,RS,250
4323101,Vicente Dutra,RS,4000
4323200,Victor Graeff,RS,1600
4323309,Vila Flores,RS,900
4323358,Vila Lângaro,RS,2200
4323408,Vila Maria,RS,1300
4323457,Vila Nova do Sul,RS,1200
4323507,Vista Alegre,RS,1000
4323606,Vista Alegre do Prata,RS,800
4323705,Vista Gaúcha,RS,1100
4323754,Vitória das Missões,RS,2177
4323770,Westfália,RS,150
5000203,Água Clara,MS,342
5000252,Alcinópolis,MS,7400
5000609,Amambai,MS,65000
5000708,Anastácio,MS,7230
5000807,Anaurilândia,MS,8500
5000856,Angélica,MS,8400
5000906,Antônio João,MS,30000
5001102,Aquidauana,MS,50
5001243,Aral Moreira,MS,75000
5001508,Bandeirantes,MS,21600
5001904,Bataguassu,MS,4728
5002001,Batayporã,MS,18000
5002100,Bela Vista,MS,26000
5002159,Bodoquena,MS,3958
5002209,Bonito,MS,34610
5002308,Brasilândia,MS,622
5002407,Caarapó,MS,88000
5002605,Camapuã,MS,5050
5002704,Campo Grande,MS,60000
5002803,Caracol,MS,2500
5002902,Cassilândia,MS,10000
5002951,Chapadão do Sul,MS,34073
5003157,Coronel Sapucaia,MS,10010
5003207,Corumbá,MS,1610
5003256,Costa Rica,MS,47000
5003306,Coxim,MS,9720
5003454,Deodápolis,MS,9000
5003488,Dois Irmãos do Buriti,MS,11031
5003504,Douradina,MS,14030
5003702,Dourados,MS,170000
5003751,Eldorado,MS,10000
5003801,Fátima do Sul,MS,10000
5004007,Glória de Dourados,MS,2000
5004106,Guia Lopes da Laguna,MS,15200
5004304,Iguatemi,MS,32000
5004403,Inocência,MS,60
5004502,Itaporã,MS,70000
5004601,Itaquiraí,MS,42050
5004700,Ivinhema,MS,13700
5004809,Japorã,MS,2000
5004908,Jaraguari,MS,7500
5005004,Jardim,MS,11650
5005103,Jateí,MS,18000
5005152,Juti,MS,12004
5005251,Laguna Carapã,MS,65000
5005400,Maracaju,MS,250000
5005608,Miranda,MS,3288
5005681,Mundo Novo,MS,4590
5005707,Naviraí,MS,70000
5005806,Nioaque,MS,6305
5006002,Nova Alvorada do Sul,MS,30200
5006200,Nova Andradina,MS,21800
5006259,Novo Horizonte do Sul,MS,8030
5006275,Paraíso das Águas,MS,6495
5006309,Paranaíba,MS,2232
5006358,Paranhos,MS,8000
5006408,Pedro Gomes,MS,4670
5006606,Ponta Porã,MS,165200
5006903,Porto Murtinho,MS,4000
5007109,Ribas do Rio Pardo,MS,3050
5007208,Rio Brilhante,MS,95000
5007307,Rio Negro,MS,2819
5007406,Rio Verde de Mato Grosso,MS,6500
5007505,Rochedo,MS,4200
5007554,Santa Rita do Pardo,MS,400
5007695,São Gabriel do Oeste,MS,81800
5007703,Sete Quedas,MS,15020
5007802,Selvíria,MS,68
5007901,Sidrolândia,MS,200800
5007935,Sonora,MS,32210
5007950,Tacuru,MS,5160
5007976,Taquarussu,MS,4200
5008008,Terenos,MS,12000
5008404,Vicentina,MS,8080
5100201,Água Boa,MT,38000
5100250,Alta Floresta,MT,11021
5100300,Alto Araguaia,MT,12000
5100359,Alto Boa Vista,MT,21555
5100409,Alto Garças,MT,37500
5100508,Alto Paraguai,MT,4000
5100607,Alto Taquari,MT,41000
5100805,Apiacás,MT,400
5101001,Araguaiana,MT,564
5101209,Araguainha,MT,300
5101258,Araputanga,MT,2600
5101308,Arenápolis,MT,2000
5101407,Aripuanã,MT,4905
5101704,Barra do Bugres,MT,1050
5101803,Barra do Garças,MT,3000
5101852,Bom Jesus do Araguaia,MT,42015
5101902,Brasnorte,MT,111471
5102504,Cáceres,MT,2653
5102603,Campinápolis,MT,7500
5102637,Campo Novo do Parecis,MT,228095
5102678,Campo Verde,MT,95000
5102686,Campos de Júlio,MT,160601
5102694,Canabrava do Norte,MT,10079
5102702,Canarana,MT,100000
5102793,Carlinda,MT,6665
5102850,Castanheira,MT,110
5103007,Chapada dos Guimarães,MT,20000
5103056,Cláudia,MT,61000
5103106,Cocalinho,MT,2000
5103205,Colíder,MT,9662
5103254,Colniza,MT,3115
5103304,Comodoro,MT,37955
5103353,Confresa,MT,19000
5103361,Conquista D'Oeste,MT,3470
5103379,Cotriguaçu,MT,1300
5103437,Curvelândia,MT,18
5103452,Denise,MT,510
5103502,Diamantino,MT,269351
5103601,Dom Aquino,MT,17000
5103700,Feliz Natal,MT,82000
5103809,Figueirópolis D'Oeste,MT,200
5103858,Gaúcha do Norte,MT,95000
5103908,General Carneiro,MT,25000
5103957,Glória D'Oeste,MT,150
5104104,Guarantã do Norte,MT,8800
5104203,Guiratinga,MT,25500
5104500,Indiavaí,MT,180
5104526,Ipiranga do Norte,MT,165000
5104542,Itanhangá,MT,50000
5104559,Itaúba,MT,31000
5104609,Itiquira,MT,92000
5104807,Jaciara,MT,15000
5104906,Jangada,MT,750
5105002,Jauru,MT,120
5105101,Juara,MT,20600
5105150,Juína,MT,6800
5105176,Juruena,MT,1920
5105200,Juscimeira,MT,12000
5105234,Lambari D'Oeste,MT,340
5105259,Lucas do Rio Verde,MT,170000
5105309,Luciara,MT,38
5105507,Vila Bela da Santíssima Trindade,MT,18500
5105580,Marcelândia,MT,30000
5105606,Matupá,MT,35000
5105622,Mirassol d'Oeste,MT,110
5105903,Nobres,MT,24280
5106000,Nortelândia,MT,20003
5106109,Nossa Senhora do Livramento,MT,400
5106158,Nova Bandeirantes,MT,350
5106174,Nova Nazaré,MT,2500
5106182,Nova Lacerda,MT,9613
5106190,Nova Santa Helena,MT,18000
5106208,Nova Brasilândia,MT,3000
5106216,Nova Canaã do Norte,MT,21491
5106224,Nova Mutum,MT,286000
5106232,Nova Olímpia,MT,6
5106240,Nova Ubiratã,MT,302650
5106257,Nova Xavantina,MT,9000
5106265,Novo Mundo,MT,22000
5106273,Novo Horizonte do Norte,MT,1200
5106281,Novo São Joaquim,MT,36200
5106299,Paranaíta,MT,6000
5106307,Paranatinga,MT,78000
